Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
2299,Yevhen Shakhov,ua UKR,MFFW,Lecce,it Serie A,28,1990,12.1,28,16,12,13,3,8,27,29.6,19,11,3,8,14,42,9,1,ff764de3
2300,Xherdan Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,27,1991,2.1,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,6421ec64
2301,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,6,5,2,1,3,1,6,16.7,5,2,0,2,1,7,2,0,e8c9f4e9
2302,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,34,18,19,11,4,19,33,57.6,14,26,6,20,24,58,56,1,9c94165b
2303,Khiry Shelton,us USA,FW,Paderborn 07,de Bundesliga,26,1993,0.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,f935709c
2304,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,29,19,17,12,0,11,42,26.2,31,14,5,9,23,52,38,0,3727dd3c
2305,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0,8b28686a
2306,Djibril Sidibé,fr FRA,DFMF,Everton,eng Premier League,27,1992,20.3,83,44,48,25,10,43,72,59.7,29,19,3,16,40,123,41,0,4c5b714f
2307,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1.0,3,3,0,3,0,2,5,40.0,3,0,0,0,1,4,0,0,ea540835
2308,Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,23,19,17,6,0,9,14,64.3,5,15,12,3,21,44,57,0,b14d0c5d
2309,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9c2b1f11
2310,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,29,1989,28.4,50,26,15,24,11,19,70,27.1,51,30,4,26,37,87,17,1,76dd1480
2311,Luca Siligardi,it ITA,MFFW,Parma,it Serie A,31,1988,3.7,6,2,3,2,1,4,8,50.0,4,3,0,3,3,9,5,0,1cac99dc
2312,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,37,22,14,19,4,10,37,27.0,27,19,6,13,12,49,14,2,d6f88a1d
2313,André Silva,pt POR,FW,Milan,it Serie A,23,1995,0.7,2,1,0,0,2,0,1,0.0,1,0,0,0,0,2,0,0,3effaa34
2314,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,7,2,0,5,2,2,14,14.3,12,9,0,9,8,15,4,0,3effaa34
2315,Bernardo Silva,pt POR,FWMF,Manchester City,eng Premier League,24,1994,22.6,36,18,8,21,7,13,44,29.5,31,25,1,24,24,60,13,0,3eb22ec9
2316,David Silva,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,26,14,3,15,8,10,28,35.7,18,18,3,15,13,39,5,0,e2716bd0
2317,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,4,1,1,2,1,2,3,66.7,1,2,0,2,4,8,8,0,4914ed4a
2318,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,60,34,32,22,6,27,52,51.9,25,12,4,8,34,94,46,0,f2308b33
2319,Matheus Pereira da Silva,br BRA,MFFW,Dijon,fr Ligue 1,21,1998,5.2,10,6,1,6,3,4,10,40.0,6,11,0,11,6,16,5,0,bef22bc4
2320,Rui Silva,pt POR,GK,Granada,es La Liga,25,1994,35.0,2,1,2,0,0,2,2,100.0,0,0,0,0,2,4,22,3,ea83bfa6
2321,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,28,16,15,13,0,13,16,81.3,3,18,15,3,26,54,54,0,86e7deaf
2322,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,1,0,1,0,0,1,2,50.0,1,0,0,0,4,5,11,1,0d422df7
2323,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,54,32,35,16,3,22,34,64.7,12,14,3,11,31,85,25,0,fcb27134
2324,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,24,13,9,10,5,5,32,15.6,27,24,7,17,11,35,16,1,343c0d52
2325,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,24,1995,24.2,15,7,5,4,6,6,21,28.6,15,6,0,6,8,23,6,0,5f3eaaf5
2326,Unai Simón,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,10,1,5dcf3e90
2327,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,5,2,4,1,0,2,8,25.0,6,1,0,1,2,7,12,1,76fa5f80
2328,Sarpreet Singh,nz NZL,FWMF,Bayern Munich,de Bundesliga,20,1999,0.8,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,4ba886c6
2329,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,1,0,0,1,0,0,0,,0,0,0,0,1,2,2,0,8b609c34
2330,Daley Sinkgraven,nl NED,DFMF,Leverkusen,de Bundesliga,24,1995,10.1,20,16,11,6,3,8,24,33.3,16,12,3,9,10,30,16,0,73000a79
2331,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,42,31,24,15,3,19,28,67.9,9,14,1,13,46,88,69,0,92d38e6c
2332,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,10dc46f0
2333,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,46,27,21,21,4,16,48,33.3,32,14,5,9,20,66,25,0,0f8418aa
2334,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,39,25,25,12,2,20,48,41.7,28,19,4,15,27,66,43,2,2acd49b9
2335,Sambou Sissoko,fr FRA,MFFW,Reims,fr Ligue 1,20,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,e4bb1f08
2336,Pione Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,17,8,5,6,6,4,19,21.1,15,18,0,18,6,23,4,1,fd9c4805
2337,Antonio Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,9970da54
2338,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,74,52,30,37,7,29,77,37.7,48,47,9,38,67,141,33,0,c2211709
2339,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,18,2000,0.9,2,2,0,2,0,1,4,25.0,3,3,2,1,0,2,0,0,6250083a
2340,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37.0,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,15,5,ab4449d6
2341,Andreas Skov Olsen,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,11,8,5,5,1,4,12,33.3,8,10,1,9,8,19,5,0,c50cee19
2342,Robert Skov,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,29.0,41,28,30,9,2,26,50,52.0,24,26,6,20,20,61,40,0,ff98492b
2343,Simon Skrabb,fi FIN,FWMF,Brescia,it Serie A,24,1995,2.9,7,6,2,4,1,6,12,50.0,6,4,1,3,0,7,3,0,45af5134
2344,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,39,20,24,14,1,14,33,42.4,19,19,11,8,28,67,85,1,30f5ffa9
2345,Steven Skrzybski,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,5.9,4,4,2,1,1,0,16,0.0,16,10,0,10,10,14,4,0,58ce23e5
2346,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,29,1990,1.2,6,4,2,2,2,2,4,50.0,2,0,0,0,0,6,1,0,d9a66c60
2347,Islam Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,8,4,0,2,6,4,15,26.7,11,5,0,5,1,9,11,1,ffec9769
2348,William Smallbone,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,10,5,2,8,0,5,10,50.0,5,7,1,6,1,11,2,0,5e105217
2349,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,25,16,15,9,1,10,13,76.9,3,44,35,9,56,81,126,2,b6964eb6
2350,Dennis Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,45f6f52b
2351,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,47,32,29,16,2,23,50,46.0,27,27,6,21,25,72,64,1,20b104bc
2352,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,2,0,17695062
2353,Fyodor Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,2,1,0,2,0,1,9,11.1,8,6,0,6,7,9,9,0,cbbfa2e7
2354,Robert Snodgrass,sct SCO,MFFW,West Ham,eng Premier League,31,1987,16.8,29,16,17,10,2,13,44,29.5,31,12,1,11,4,33,11,0,9f4647e9
2355,Cédric Soares,pt POR,MFDF,Arsenal,eng Premier League,27,1991,2.8,8,6,2,6,0,1,3,33.3,2,3,0,3,3,11,4,0,839c14e1
2356,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,45,26,19,24,2,25,41,61.0,16,18,4,14,19,64,51,0,839c14e1
2357,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,1995,4.8,6,5,5,0,1,5,11,45.5,6,1,0,1,2,8,6,0,062fc2e6
2358,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,1,0,0,0,1,0,0,,0,0,0,0,4,5,6,0,c46607bf
2359,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,1994,7.8,15,10,6,8,1,4,13,30.8,9,9,1,8,9,24,12,0,664590fa
2360,Rubén Sobrino,es ESP,FWMF,Valencia,es La Liga,27,1992,1.9,7,5,3,2,2,2,3,66.7,1,1,0,1,0,7,1,0,19b776e9
2361,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,21,1997,18.3,8,4,2,5,1,5,33,15.2,28,9,1,8,8,16,18,1,e77dc3b2
2362,Roberto Soldado,es ESP,FW,Granada,es La Liga,34,1985,26.1,16,9,2,7,7,7,24,29.2,17,16,4,12,4,20,16,0,9d66fbe3
2363,Carlos Soler,es ESP,MF,Valencia,es La Liga,22,1997,23.0,21,10,10,10,1,9,39,23.1,30,16,6,10,9,30,14,0,fed17f5a
2364,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0670ee51
2365,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,6,420c18a1
2366,Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6435143e
2367,David Soria,es ESP,GK,Getafe,es La Liga,26,1993,38.0,2,1,2,0,0,2,4,50.0,2,0,0,0,3,5,17,5,8f8c6934
2368,Bruno Soriano,es ESP,MFFW,Villarreal,es La Liga,35,1984,2.9,4,0,1,2,1,1,1,100.0,0,4,0,4,1,5,7,0,09332647
2369,Juan Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,5512b1a9
2370,Roberto Soriano,it ITA,MF,Bologna,it Serie A,28,1991,27.4,43,25,15,21,7,10,46,21.7,36,19,0,19,17,60,23,1,9d4c45d6
2371,Riccardo Sottil,it ITA,FWDF,Fiorentina,it Serie A,20,1999,5.7,6,4,4,2,0,3,10,30.0,7,4,0,4,0,6,0,0,94816803
2372,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,24,1995,11.6,29,15,13,15,1,10,23,43.5,13,7,1,6,22,51,35,0,6613c819
2373,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,3,2,3,0,0,1,3,33.3,2,12,12,0,11,14,32,0,7b075c75
2374,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,1,1,0,1,0,0,0,,0,6,5,1,4,5,17,0,7b075c75
2375,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,1999,13.5,19,12,6,13,0,9,19,47.4,10,6,0,6,16,35,9,0,ae59b359
2376,Bryan Soumaré,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,4.3,12,1,6,5,1,6,9,66.7,3,1,0,1,2,14,1,0,85e2d218
2377,Arnaud Souquet,fr FRA,DFFW,Montpellier,fr Ligue 1,27,1992,22.4,62,40,45,13,4,30,67,44.8,37,20,6,14,17,79,44,0,4e0afc5d
2378,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,19.4,56,33,26,17,13,16,47,34.0,31,15,3,12,30,86,9,0,4c6facae
2379,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,60,40,41,18,1,27,46,58.7,19,35,19,16,43,103,156,1,21166ff4
2380,Nikolas Špalek,sk SVK,MFFW,Brescia,it Serie A,22,1997,17.5,24,10,6,11,7,7,31,22.6,24,15,1,14,6,30,10,0,9e90fb5d
2381,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,24,12,11,8,5,12,21,57.1,9,13,5,8,20,44,41,0,3626daea
2382,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,5.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,ac4003af
2383,Mattia Sprocati,it ITA,FWMF,Parma,it Serie A,26,1993,6.6,4,2,3,1,0,0,1,0.0,1,5,1,4,2,6,2,0,bdd0692f
2384,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,22,1997,1.5,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,84549a07
2385,Dennis Srbeny,de GER,MFFW,Norwich City,eng Premier League,25,1994,0.5,5,5,3,2,0,1,3,33.3,2,1,0,1,0,5,1,0,1fdec858
2386,Dennis Srbeny,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,12.4,11,6,4,4,3,5,18,27.8,13,11,1,10,3,14,9,0,1fdec858
2387,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,46,25,34,10,2,14,34,41.2,20,35,19,16,52,98,86,1,90339309
2388,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,21,11,9,11,1,8,22,36.4,14,27,11,16,18,39,64,1,558807c0
2389,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,10,3,7,2,1,4,10,40.0,6,10,3,7,2,12,17,0,861e0116
2390,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,31,19,14,15,2,11,21,52.4,10,16,6,10,12,43,28,1,5939baa2
2391,Junior Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,29,1989,7.9,10,7,2,3,5,3,8,37.5,5,6,0,6,4,14,6,0,6992791d
2392,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,36,20,24,10,2,9,21,42.9,12,27,12,15,21,57,97,2,aad48be9
2393,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a8a3d139
2394,Renato Steffen,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,17.6,25,18,4,14,7,14,39,35.9,25,25,2,23,23,48,10,0,dd669209
2395,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,4,42130443
2396,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,28.1,73,44,30,37,6,25,75,33.3,50,31,11,20,58,131,42,2,653ee42d
2397,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,44,27,30,13,1,24,46,52.2,22,38,22,16,31,75,120,2,6adbc307
2398,Mariusz Stępiński,pl POL,FWMF,Hellas Verona,it Serie A,24,1995,7.8,5,3,2,1,2,1,2,50.0,1,3,1,2,1,6,7,0,7b536033
2399,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,29.5,27,15,8,10,9,6,28,21.4,22,16,2,14,15,42,4,0,b400bde0
2400,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,81,46,48,26,7,42,96,43.8,54,27,8,19,35,116,71,3,17d4507a
2401,Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,13.1,20,8,8,9,3,5,21,23.8,16,11,3,8,5,25,16,0,b606638c
2402,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,15.9,27,16,4,15,8,10,28,35.7,18,18,2,16,10,37,7,0,7cd6badb
2403,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,14.1,21,15,10,7,4,6,24,25.0,18,24,2,22,26,47,7,1,e5649a78
2404,Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,1.4,3,3,0,3,0,1,1,100.0,0,0,0,0,0,3,1,0,bb67bff1
2405,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,16,10,8,7,1,3,5,60.0,2,5,3,2,9,25,32,2,5eecec3d
2406,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,2,339fe0e8
2407,Gabriel Strefezza,br BRA,DFMF,SPAL,it Serie A,22,1997,23.4,64,40,28,26,10,22,54,40.7,32,29,3,26,21,85,17,0,674cfc5a
2408,Tobias Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,6.8,9,6,5,4,0,3,8,37.5,5,8,4,4,11,20,5,0,17780d2b
2409,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,26,22,21,5,0,20,42,47.6,22,16,10,6,25,51,92,0,9c2394c9
2410,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,15.7,39,27,13,23,3,20,49,40.8,29,16,1,15,17,56,24,0,ef2e5e1a
2411,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,27,19,15,9,3,17,30,56.7,13,20,5,15,20,47,52,0,f91e81c9
2412,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,13.9,38,22,14,19,5,15,39,38.5,24,16,4,12,10,48,26,1,2334478a
2413,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,62,32,32,21,9,38,72,52.8,34,25,2,23,27,89,41,0,ba5004e1
2414,Denis Suárez,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,18.1,22,15,14,7,1,10,37,27.0,27,9,1,8,14,36,12,1,12c50af5
2415,Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,4,0,0,1,3,2,12,16.7,10,6,1,5,1,5,11,0,a6154613
2416,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,3,0,0c291a1a
2417,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,30,18,12,16,2,8,32,25.0,24,21,8,13,34,64,89,0,821233cc
2418,Isaac Success,ng NGA,FWMF,Watford,eng Premier League,23,1996,0.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,f573a8bf
2419,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,7,5,7,0,0,4,6,66.7,2,4,1,3,6,13,15,0,c5224618
2420,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,10,6,8,2,0,4,5,80.0,1,8,6,2,8,18,22,1,e33c06cf
2421,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,1,1,0,1,0,1,3,33.3,2,1,0,1,3,4,2,0,1d8c99b0
2422,Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1d8c99b0
2423,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,16,8,12,4,0,10,15,66.7,5,22,15,7,24,40,63,0,1bab7b66
2424,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,4,2,2,2,0,1,3,33.3,2,1,0,1,1,5,5,1,7d41b619
2425,Sam Surridge,eng ENG,FWMF,Bournemouth,eng Premier League,21,1998,0.3,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,b017b770
2426,Suso,es ESP,FWMF,Milan,it Serie A,25,1993,15.1,7,3,2,3,2,2,10,20.0,8,5,0,5,8,15,3,0,4e219ad2
2427,Suso,es ESP,FWMF,Sevilla,es La Liga,25,1993,8.7,9,4,4,4,1,7,16,43.8,9,6,0,6,2,11,0,0,4e219ad2
2428,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,3,2,2,1,0,0,2,0.0,2,4,0,4,6,9,6,1,1d0bb7e4
2429,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,1987,14.9,21,16,11,9,1,11,24,45.8,13,22,7,15,13,34,33,0,7391c2d9
2430,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,11.7,13,8,9,4,0,6,31,19.4,25,15,4,11,13,26,10,0,92d83c27
2431,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,73,49,44,21,8,40,69,58.0,29,31,7,24,67,140,90,2,b99bec05
2432,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,d8b97bb3
2433,Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ff3a6a60
2434,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,8,4,0,6,2,1,11,9.1,10,9,0,9,2,10,14,0,53e07d0b
2435,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,1990,28.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,01b8a2b2
2436,Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,10.7,22,13,10,9,3,8,28,28.6,20,13,2,11,11,33,19,0,b59e02da
2437,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,2,1,2,0,0,1,4,25.0,3,5,4,1,4,6,12,0,8b625720
2438,Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,52,27,26,20,6,20,56,35.7,36,27,11,16,35,87,32,2,e26bd2f4
2439,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,36,26,23,11,2,18,29,62.1,11,25,13,12,27,63,98,2,bd142efb
2440,Flavien Tait,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,9.8,20,13,12,6,2,9,28,32.1,19,7,0,7,9,29,5,1,a0f9b535
2441,Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,814ac171
2442,Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,4,3,1,1,2,1,2,50.0,1,3,1,2,3,7,4,1,8da74c05
2443,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,6,2,2,3,1,4,16,25.0,12,7,2,5,7,13,1,1,8da74c05
2444,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,17,9,10,6,1,10,17,58.8,7,7,6,1,11,28,31,2,e9971f2d
2445,Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,2,2,0,2,0,0,2,0.0,2,0,0,0,2,4,0,0,53e585f2
2446,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,24,15,17,5,2,15,25,60.0,10,9,5,4,9,33,44,0,a73c8f95
2447,Matt Targett,eng ENG,DFMF,Aston Villa,eng Premier League,23,1995,25.5,52,29,37,11,4,22,53,41.5,31,28,8,20,56,108,82,0,e514ab62
2448,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,10,7,8,2,0,9,14,64.3,5,7,3,4,9,19,51,0,a03c82b2
2449,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,66,43,47,19,0,31,54,57.4,23,63,47,16,63,129,204,4,15ea812b
2450,Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,b056e3da
2451,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,12,8,1,6,5,4,17,23.5,13,9,2,7,8,20,29,0,d520120b
2452,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,39,24,26,9,4,19,39,48.7,20,29,9,20,29,68,78,1,cc2d7ad5
2453,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,16,11,12,4,0,11,20,55.0,9,15,5,10,20,36,43,0,c2f9d19f
2454,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,30,14,15,13,2,11,27,40.7,16,11,3,8,13,43,19,1,4f255115
2455,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1,4f255115
2456,Georg Teigl,at AUT,DFMF,Augsburg,de Bundesliga,28,1991,1.2,3,1,1,2,0,2,4,50.0,2,0,0,0,3,6,1,0,c8cfb04d
2457,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,30,18,17,10,3,14,23,60.9,9,17,4,13,28,58,38,0,868ce848
2458,Bernard Tekpetey,gh GHA,FWMF,Düsseldorf,de Bundesliga,21,1997,5.0,4,4,1,2,1,0,2,0.0,2,5,0,5,2,6,0,0,7bf8ad6c
2459,Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,f1e94cd6
2460,Cristian Tello,es ESP,MFFW,Betis,es La Liga,27,1991,8.7,8,5,2,2,4,4,8,50.0,4,5,0,5,4,12,0,0,72a99e38
2461,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,4e3a947f
2462,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,7,5,1,5,1,3,7,42.9,4,2,0,2,0,7,1,0,7e81a17d
2463,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,18,9,13,3,2,14,17,82.4,3,6,1,5,9,27,27,0,18f9dbd0
2464,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36.0,2,2,2,0,0,2,3,66.7,1,0,0,0,2,4,17,6,6f51e382
