Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
2527,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,14,1.72,11,0,0,2,1,0,0,0.00,0,0,0,0,0,0,53e07d0b
2528,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,29.7,3,0.10,3,0,0,0,0,0,2,0.07,2,0,0,0,0,0,01b8a2b2
2529,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,68635c10
2530,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,58,3.62,46,0,3,6,2,1,4,0.25,3,0,0,1,0,0,e92cd3f7
2531,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,4,0.42,1,0,0,0,3,0,2,0.21,0,0,0,0,2,0,8b625720
2532,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,7,0.28,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bd142efb
2533,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,95192fe4
2534,Flavien Tait,fr FRA,MFFW,Rennes,fr Ligue 1,27,1993,15.2,52,3.42,37,3,5,3,4,0,4,0.26,3,0,1,0,0,0,a0f9b535
2535,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,37,1.45,29,0,2,1,2,3,4,0.16,2,0,1,0,0,1,8da74c05
2536,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,3,0.55,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,e9971f2d
2537,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,26,0.87,21,0,0,1,2,2,3,0.10,3,0,0,0,0,0,34269bdf
2538,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,31,1.05,29,1,0,1,0,0,2,0.07,2,0,0,0,0,0,a73c8f95
2539,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,82,2.17,58,19,0,0,3,2,9,0.24,6,2,0,0,1,0,e514ab62
2540,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,28,0.78,19,4,0,2,2,1,0,0.00,0,0,0,0,0,0,15ea812b
2541,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b056e3da
2542,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0,4d0eb7d2
2543,Niklas Tauer,de GER,MFDF,Mainz 05,de Bundesliga,19,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,27270af4
2544,Heriberto Tavares,pt POR,FWMF,Brest,fr Ligue 1,23,1997,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2d9f280e
2545,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,1,1.06,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,3add8ed8
2546,Tomás Tavares,pt POR,MFDF,Alavés,es La Liga,19,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0dce3356
2547,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,31,1.15,21,0,2,2,6,0,3,0.11,2,0,0,0,1,0,cc2d7ad5
2548,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c2f9d19f
2549,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ab7d7882
2550,Warren Tchimbembé,cg CGO,MFFW,Metz,fr Ligue 1,22,1998,5.5,11,2.00,10,0,0,1,0,0,2,0.36,1,0,0,1,0,0,93b8f9f4
2551,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,56,1.65,41,0,1,9,4,1,9,0.26,8,0,0,0,1,0,4f255115
2552,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,868ce848
2553,Nathan Tella,eng ENG,FWMF,Southampton,eng Premier League,21,1999,8.3,21,2.54,11,0,3,1,6,0,2,0.24,1,0,0,0,1,0,f1e94cd6
2554,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,24,3.13,10,10,0,2,1,1,3,0.39,2,1,0,0,0,0,e73c9bb2
2555,Andrés Tello,co COL,DFMF,Benevento,it Serie A,23,1996,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5f951ef1
2556,Cristian Tello,es ESP,FWMF,Betis,es La Liga,28,1991,14.3,44,3.09,31,3,5,4,1,0,5,0.35,3,1,1,0,0,0,72a99e38
2557,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,4,1.33,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,4e3a947f
2558,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,18f9dbd0
2559,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31.0,4,0.13,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0,6f51e382
2560,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e1b0a70d
2561,Martin Terrier,fr FRA,FWMF,Rennes,fr Ligue 1,23,1997,27.1,87,3.21,62,0,6,8,7,4,9,0.33,7,0,1,0,1,0,5148dcc5
2562,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,13,0.63,10,1,1,1,0,0,2,0.10,2,0,0,0,0,0,5570e6fb
2563,Kenny Tete,nl NED,DFMF,Fulham,eng Premier League,24,1995,16.5,35,2.13,33,0,0,0,2,0,2,0.12,2,0,0,0,0,0,77d7c96f
2564,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,0.2,1,4.29,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,77d7c96f
2565,Cedric Teuchert,de GER,FWMF,Union Berlin,de Bundesliga,23,1997,8.4,20,2.39,11,2,1,4,2,0,2,0.24,0,2,0,0,0,0,f956479d
2566,Florian Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,27,1993,30.4,98,3.23,60,24,3,2,8,1,13,0.43,7,4,1,1,0,0,2b9fdeea
2567,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,6,0.37,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ff5ea0bf
2568,Jan Thielmann,de GER,FWMF,Köln,de Bundesliga,18,2002,11.4,19,1.66,16,0,0,2,1,0,3,0.26,2,0,0,1,0,0,fd53759d
2569,Sada Thioub,sn SEN,FWMF,Angers,fr Ligue 1,25,1995,14.0,56,4.01,40,0,7,5,4,0,3,0.21,2,0,0,1,0,0,f4bc42b1
2570,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b2ee9d2c
2571,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,17,1.58,13,0,0,1,1,2,3,0.28,3,0,0,0,0,0,fc027d02
2572,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,18,0.54,14,2,0,2,0,0,2,0.06,1,1,0,0,0,0,275e2c51
2573,Adrien Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,26,1993,29.2,89,3.05,63,1,8,9,6,2,10,0.34,5,0,3,1,1,0,c76b7567
2574,Erik Thommy,de GER,MFDF,Stuttgart,de Bundesliga,25,1994,3.5,11,3.16,5,2,0,2,2,0,2,0.58,2,0,0,0,0,0,df8e7b62
2575,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,45,1.53,37,0,0,3,0,5,2,0.07,2,0,0,0,0,0,d1b49282
2576,Marcus Thuram,fr FRA,FWMF,M'Gladbach,de Bundesliga,22,1997,19.2,55,2.86,27,0,8,10,9,1,13,0.68,5,0,1,3,4,0,6f8cd6d0
2577,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,23,1.39,17,0,2,1,2,1,9,0.54,6,0,1,1,1,0,7d9397f8
2578,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9ddf7fae
2579,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,126,3.38,96,15,4,5,3,3,16,0.43,14,0,1,0,0,1,56f7a928
2580,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,57,2.23,45,2,5,1,4,0,8,0.31,3,0,4,0,1,0,fce2302c
2581,Steffen Tigges,de GER,FWDF,Dortmund,de Bundesliga,22,1998,0.6,1,1.61,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,6b8887c2
2582,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,1,0.72,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6e44569a
2583,David Timor,es ESP,MFDF,Getafe,es La Liga,30,1989,15.5,19,1.23,9,9,0,1,0,0,0,0.00,0,0,0,0,0,0,174651c8
2584,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,9,0.61,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,88f130ed
2585,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,96,3.07,66,0,15,11,2,2,15,0.48,10,0,2,1,2,0,5ceba7fc
2586,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,21,2.42,16,2,1,1,1,0,3,0.35,3,0,0,0,0,0,652d4c37
2587,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,28,1.69,26,0,1,1,0,0,2,0.12,1,0,0,1,0,0,a96e5dc0
2588,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,45,1.60,37,1,1,2,2,2,2,0.07,2,0,0,0,0,0,c56dc39e
2589,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,37,1.23,31,4,0,0,2,0,5,0.17,4,1,0,0,0,0,b3af9be1
2590,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,3,0.49,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,e7ca0439
2591,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,22,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7edfbb8a
2592,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,22,1997,16.3,5,0.31,5,0,0,0,0,0,1,0.06,1,0,0,0,0,0,7edfbb8a
2593,Sandro Tonali,it ITA,MF,Milan,it Serie A,20,2000,14.8,36,2.44,26,7,1,0,2,0,2,0.14,2,0,0,0,0,0,0db169ae
2594,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,30,1990,19.8,5,0.25,2,0,0,3,0,0,3,0.15,2,0,0,1,0,0,8cc29864
2595,Toño,es ESP,DFFW,Levante,es La Liga,30,1989,8.1,12,1.49,12,0,0,0,0,0,1,0.12,1,0,0,0,0,0,d4ef9ac5
2596,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,31,1989,21.6,12,0.56,9,0,0,0,3,0,1,0.05,1,0,0,0,0,0,c5fd13e9
2597,Tyron Tormin,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0d99c6e1
2598,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,28,1992,1.9,6,3.18,3,2,0,1,0,0,0,0.00,0,0,0,0,0,0,bf39bdec
2599,Lucas Torreira,uy URU,MF,Atlético Madrid,es La Liga,24,1996,5.8,11,1.91,8,1,0,0,1,1,1,0.17,1,0,0,0,0,0,52611641
2600,Ferrán Torres,es ESP,FWMF,Manchester City,eng Premier League,20,2000,14.5,40,2.76,25,2,7,1,5,0,6,0.41,3,0,1,0,2,0,9e1035f8
2601,Óliver Torres,es ESP,MFFW,Sevilla,es La Liga,25,1994,15.6,57,3.66,44,7,5,0,0,1,6,0.39,4,0,2,0,0,0,58a9a4d9
2602,Pau Torres,es ESP,DF,Villarreal,es La Liga,23,1997,33.0,20,0.61,19,0,0,1,0,0,4,0.12,3,0,0,1,0,0,532e1e4f
2603,Roberto Torres,es ESP,MFFW,Osasuna,es La Liga,31,1989,21.0,51,2.42,27,13,3,7,1,0,3,0.14,2,0,0,0,1,0,d733aa38
2604,Lucas Torró,es ESP,MF,Osasuna,es La Liga,26,1994,17.2,22,1.28,16,0,2,4,0,0,4,0.23,3,0,0,1,0,0,0e4fef6e
2605,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,22,1997,10.8,8,0.74,6,0,1,1,0,0,1,0.09,0,0,0,1,0,0,f86cabbd
2606,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,29,1991,0.5,2,3.75,2,0,0,0,0,0,1,1.87,1,0,0,0,0,0,9a104dee
2607,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,26,1994,18.7,41,2.20,34,0,3,2,2,0,5,0.27,5,0,0,0,0,0,ef7cd87a
2608,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,24,1996,7.8,29,3.70,24,1,3,0,0,1,3,0.38,3,0,0,0,0,0,c8c60119
2609,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,23,1997,23.2,33,1.42,27,0,0,4,2,0,6,0.26,5,0,0,0,1,0,71ec39ef
2610,Andros Townsend,eng ENG,MFFW,Crystal Palace,eng Premier League,29,1991,25.1,75,2.99,42,19,5,1,5,3,9,0.36,7,2,0,0,0,0,b28bbd58
2611,Conor Townsend,eng ENG,DF,West Brom,eng Premier League,27,1993,24.8,46,1.85,36,4,0,3,2,1,4,0.16,4,0,0,0,0,0,4dc4f138
2612,Mattéo Tramoni,fr FRA,MFFW,Cagliari,it Serie A,20,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2e0ae188
2613,Adama Traoré,es ESP,FWMF,Wolves,eng Premier League,24,1996,29.4,115,3.91,74,0,25,3,13,0,5,0.17,3,0,1,0,1,0,9a28eba4
2614,Amadou Traore,fr FRA,FWMF,Bordeaux,fr Ligue 1,18,2002,3.4,10,2.96,5,0,2,0,3,0,1,0.30,1,0,0,0,0,0,4eb0686f
2615,Bertrand Traoré,bf BFA,FW,Aston Villa,eng Premier League,24,1995,25.7,83,3.22,43,12,12,7,8,1,9,0.35,6,1,0,0,1,1,c47541e0
2616,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,18,2001,0.6,4,6.67,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,999ceb5f
2617,Chaka Traorè,ci CIV,FWDF,Parma,it Serie A,15,2004,0.2,1,5.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,ee6e2b92
2618,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,28,1992,18.9,14,0.74,13,0,1,0,0,0,1,0.05,1,0,0,0,0,0,de488e56
2619,Cheick Traoré,ml MLI,DF,Lens,fr Ligue 1,25,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bfcef334
2620,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,28,1992,33.3,92,2.76,79,6,2,2,2,1,10,0.30,6,2,1,0,1,0,a4b1028a
2621,Ibrahima Traoré,gn GUI,FWDF,M'Gladbach,de Bundesliga,32,1988,1.1,1,0.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,096a77c4
2622,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,33,1986,33.3,27,0.81,26,0,0,0,0,1,4,0.12,4,0,0,0,0,0,b666421b
2623,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,30,1990,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ce17b5eb
2624,Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,27,1992,22.6,48,2.12,36,9,1,2,0,0,5,0.22,5,0,0,0,0,0,e4b72e34
2625,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,25,1994,13.0,34,2.63,24,0,2,3,5,0,2,0.15,2,0,0,0,0,0,3ae14ed1
2626,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,28,1991,28.1,74,2.64,71,1,0,0,2,0,12,0.43,11,0,0,0,1,0,963829d0
2627,Christopher Trimmel,at AUT,DFFW,Union Berlin,de Bundesliga,33,1987,28.6,93,3.25,56,33,0,0,3,1,11,0.38,6,4,0,0,1,0,056d2d95
2628,Francisco Trincão,pt POR,FWMF,Barcelona,es La Liga,20,1999,7.8,24,3.06,16,0,4,2,2,0,4,0.51,3,0,1,0,0,0,77e39b04
2629,Alessandro Tripaldelli,it ITA,DF,Cagliari,it Serie A,21,1999,3.3,2,0.60,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,4571fa88
2630,Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,29,1990,27.5,75,2.73,56,17,0,0,1,1,9,0.33,9,0,0,0,0,0,21512407
2631,Leandro Trossard,be BEL,MFFW,Brighton,eng Premier League,25,1994,29.0,110,3.79,80,13,3,8,3,3,11,0.38,6,3,1,1,0,0,38ceb24a
2632,Alexis Trouillet,fr FRA,MFFW,Nice,fr Ligue 1,19,2000,1.2,5,4.13,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0a8d6b91
2633,Adrien Truffert,fr FRA,DFMF,Rennes,fr Ligue 1,18,2001,21.7,37,1.71,32,0,1,2,2,0,6,0.28,5,0,0,0,1,0,5d0e0a1f
2634,Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7a0b1e96
2635,Kostas Tsimikas,gr GRE,DFFW,Liverpool,eng Premier League,24,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f315ca93
2636,Axel Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,22,1997,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2baec6ce
2637,Alessandro Tuia,it ITA,DF,Benevento,it Serie A,30,1990,19.6,7,0.36,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,26c54058
2638,Ľubomír Tupta,sk SVK,MFFW,Hellas Verona,it Serie A,22,1998,0.6,2,3.60,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b02af64f
2639,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,21,1999,16.2,13,0.80,11,0,0,0,1,1,1,0.06,0,0,0,0,1,0,35d64857
2640,Iyenoma Udogie,it ITA,DFMF,Hellas Verona,it Serie A,17,2002,1.9,2,1.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7cd520e8
2641,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,24,1996,19.2,39,2.03,34,3,0,2,0,0,2,0.10,2,0,0,0,0,0,cc41f558
2642,Naomichi Ueda,jp JPN,DF,Nîmes,fr Ligue 1,25,1994,7.9,8,1.01,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,539b4f25
2643,Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,16,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1df4a109
2644,Hwang Ui-jo,kr KOR,FWMF,Bordeaux,fr Ligue 1,27,1992,27.8,46,1.65,23,0,9,10,3,1,2,0.07,0,0,1,1,0,0,a2d873dd
2645,Samir Ujkani,xk KVX,GK,Torino,it Serie A,32,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,96640846
2646,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,26,1993,7.2,6,0.84,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,3eed9821
2647,Enes Ünal,tr TUR,FW,Getafe,es La Liga,23,1997,14.6,26,1.77,17,0,0,5,4,0,4,0.27,2,0,0,0,2,0,f8eca1b6
2648,Cengiz Ünder,tr TUR,FWMF,Leicester City,eng Premier League,23,1997,3.1,15,4.82,11,0,3,1,0,0,2,0.64,2,0,0,0,0,0,1880614f
2649,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,21,1998,25.9,27,1.04,25,0,0,2,0,0,2,0.08,1,0,0,1,0,0,d248cd8f
2650,Kacper Urbanski,pl POL,FW,Bologna,it Serie A,15,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2d9d9e42
2651,Mark Uth,de GER,FWMF,Schalke 04,de Bundesliga,28,1991,16.6,46,2.77,23,14,1,4,3,1,2,0.12,1,0,0,0,1,0,a3ddb1b9
2652,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,31,1989,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b456af7
2653,Eugeni Valderrama,es ESP,MFFW,Huesca,es La Liga,26,1994,1.3,4,3.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,a75b4071
2654,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,21,1999,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,55db5c36
2655,Antoine Valerio,fr FRA,MF,Nîmes,fr Ligue 1,20,1999,0.8,2,2.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,95981861
2656,Borja Valero,es ESP,MFFW,Fiorentina,it Serie A,35,1985,5.5,12,2.20,9,1,0,0,2,0,1,0.18,0,1,0,0,0,0,0e21fc3c
2657,Yan Valery,tn TUN,DFMF,Southampton,eng Premier League,21,1999,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,531a4aa8
2658,Jesús Vallejo,es ESP,DF,Granada,es La Liga,23,1997,15.0,6,0.40,5,0,0,0,0,1,2,0.13,1,0,0,0,0,1,c2111b45
2659,Manu Vallejo,es ESP,FWMF,Valencia,es La Liga,23,1997,10.6,22,2.09,13,0,3,0,5,1,1,0.09,1,0,0,0,0,0,0bc4e720
2660,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,22,1998,14.8,50,3.38,42,0,2,4,1,1,4,0.27,4,0,0,0,0,0,0959c2a2
2661,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,29,1991,4.1,2,0.49,2,0,0,0,0,0,1,0.24,1,0,0,0,0,0,e06683ca
2662,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,27,1993,30.2,20,0.66,18,0,0,2,0,0,0,0.00,0,0,0,0,0,0,9f8e9423
2663,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,33,1987,31.6,64,2.03,39,0,12,7,6,0,20,0.63,9,0,3,3,5,0,45963054
2664,Ruben Vargas,ch SUI,MFFW,Augsburg,de Bundesliga,21,1998,17.9,49,2.74,36,0,4,2,7,0,4,0.22,4,0,0,0,0,0,6ecbddf6
2665,Denis Vavro,sk SVK,DF,Lazio,it Serie A,24,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,08990838
2666,Denis Vavro,sk SVK,DF,Huesca,es La Liga,24,1996,6.8,8,1.18,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,08990838
2667,Franco Vázquez,ar ARG,FWMF,Sevilla,es La Liga,31,1989,1.8,4,2.18,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,467bae22
2668,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,27,1993,6.2,7,1.12,6,0,0,0,1,0,2,0.32,2,0,0,0,0,0,ee923664
2669,Lucas Vázquez,es ESP,DFFW,Real Madrid,es La Liga,29,1991,20.5,82,3.99,69,0,4,3,5,1,9,0.44,8,0,0,0,1,0,fd51b456
2670,Matías Vecino,uy URU,MF,Inter,it Serie A,28,1991,3.1,8,2.54,7,0,0,1,0,0,1,0.32,1,0,0,0,0,0,44ac04e9
2671,Koke Vegas,es ESP,GK,Levante,es La Liga,24,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bfb15d99
2672,Gabriel Veiga,es ESP,MFDF,Celta Vigo,es La Liga,18,2002,1.3,3,2.29,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,35a6e5c7
2673,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,24,1995,19.1,10,0.52,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,a5ae8f8e
2674,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,34,1986,14.6,31,2.12,28,1,1,0,0,1,3,0.20,3,0,0,0,0,0,ab1ca213
2675,Joël Veltman,nl NED,DF,Brighton,eng Premier League,28,1992,25.3,51,2.01,33,6,4,3,3,2,1,0.04,1,0,0,0,0,0,dad4b285
2676,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,19,2000,18.9,25,1.32,21,2,0,1,1,0,1,0.05,0,1,0,0,0,0,4112ace5
2677,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,25,1995,19.5,29,1.49,25,1,0,0,1,2,3,0.15,3,0,0,0,0,0,983ff2c7
2678,Daniele Verde,it ITA,FW,Spezia,it Serie A,24,1996,10.9,26,2.39,22,2,1,1,0,0,2,0.18,2,0,0,0,0,0,d3298c99
2679,Simone Verdi,it ITA,MFFW,Torino,it Serie A,28,1992,18.0,91,5.06,36,40,4,7,3,1,10,0.56,4,6,0,0,0,0,0375723e
2680,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,31,1988,32.7,15,0.46,11,2,0,2,0,0,3,0.09,3,0,0,0,0,0,1c2c55fc
2681,Jordan Veretout,fr FRA,MF,Roma,it Serie A,27,1993,22.8,71,3.11,50,12,1,1,1,6,11,0.48,9,1,0,1,0,0,4a56052c
2682,Edoardo Vergani,it ITA,FW,Bologna,it Serie A,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2873973b
2683,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,27,1992,16.6,57,3.44,48,1,3,3,1,1,7,0.42,5,0,0,2,0,0,1467af0d
2684,Valerio Verre,it ITA,FWMF,Sampdoria,it Serie A,26,1994,11.1,43,3.87,31,5,2,2,2,1,8,0.72,5,0,2,1,0,0,33ecf462
2685,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,27,1993,19.1,33,1.72,30,0,0,2,0,1,4,0.21,2,0,0,1,0,1,b0fce72c
2686,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,27,1992,28.6,28,0.98,24,0,0,3,1,0,4,0.14,2,0,0,1,1,0,1900032e
2687,Rúben Vezo,pt POR,DF,Levante,es La Liga,26,1994,25.7,19,0.74,17,1,0,0,1,0,1,0.04,1,0,0,0,0,0,c67cd65c
